Year,Type,Subtype,Name,Country,Location
1997,Storm,Tropical cyclone,2 B,Bangladesh,"Bhola, Noakhali, Bagerhat, Khulna, Potuakhali, Sitakundu districts"
1998,Storm,Tropical cyclone,01B,Bangladesh,"Chittagong, Cox's Bazar, Sitakundu"
1998,Storm,Tropical cyclone,07B,Bangladesh,"Sathkhira, Khulna district"
1999,Storm,Tropical cyclone,05B,Bangladesh,"Satkhira, Khulna, Bagerhat, Pirojpur, Borguna districts"
2000,Storm,Tropical cyclone,,Bangladesh,"Alpara, Netrokona Sadar, Kendua, Purbadhala areas (Netrakona district, Dhaka province), Rangpur district (Rangpur province)"
2000,Storm,Tropical cyclone,,Bangladesh,"Maulvibazar district (Sylhet province), Netrakona district (Dhaka province)"
2000,Storm,Tropical cyclone,,Bangladesh,"Barisal, Barguna, Jhalokati, Bhola, Pirojpur districts (Barisal province), Khulna district (Khulna province), Noakhali, Lakshmipur, Cox's Bazar, Chandpur districts (Chittagong province), Dhaka, Mymensingh, Shariatpur districts (Dhaka province)"
2001,Storm,Tropical cyclone,,Bangladesh,"Mymensingh, Netrakona, Tangail, Gopalganj districts (Dhaka province), Naogaon district (Rajshahi province), Maulvibazar district (Sylhet province), Chuadanga, Jhenaidah, Meherpur districts (Khulna province), Gaibandha district (Rangpur province), Patuakhali district (Barisal province), Noakhali district (Chittagong province)"
2001,Storm,Tropical cyclone,,Bangladesh,"Patuakhali district (Barisal province), Satkhira district (Khulna province)"
2002,Storm,Tropical cyclone,,Bangladesh,"Gaibandha, Lalmonirhat, Nilphamari, Rangpur, Kurigram districts (Rangpur province), Bogra, Sirajganj districts (Rajshahi province), Netrakona, Kishoreganj districts (Dhaka province)"
2002,Storm,Tropical cyclone,,Bangladesh,Barguna district (Barisal province)
2003,Storm,Tropical cyclone,,Bangladesh,"Noabadi, Nayabadi, Merashani villages (Brahamanbaria district, Chittagong)"
2003,Storm,Tropical cyclone,,Bangladesh,Barguna district (Barisal province)
2005,Storm,Tropical cyclone,,Bangladesh,"Manikganj district (Dhaka province), Natore, Sirajganj, Pabna districts (Rajshahi province)"
2006,Storm,Tropical cyclone,,Bangladesh,"Hatiya area (Noakhali district, Chittagong province), Bagerhat district (Khulna province), Patuakhali, Barguna districts (Barisal province)"
2006,Storm,Tropical cyclone,,Bangladesh,"Tangail district (Dhaka province), Sirajganj district (Rajshahi province)"
2006,Storm,Tropical cyclone,,Bangladesh,Dhaka province
2007,Storm,Tropical cyclone,Sidr,Bangladesh,"Bagerhat, Khulna, Satkhira districts (Khulna province), Patuakhali, Barguna, Pirojpur, Barisal, Jhalokati, Bhola districts (Barisal province), Madaripur, Gopalganj, Shariatpur districts (Dhaka province)"
2007,Storm,Tropical cyclone,,Bangladesh,"Cox's Bazar, Chittagong districts (Chittagong province)"
2008,Storm,Tropical cyclone,"Cyclone ""Reshmi""",Bangladesh,"Barisal, Patuakhali districts (Barisal province)"
2008,Storm,Tropical cyclone,,Bangladesh,"Jamalpur, Mymensingh, Netrakona, Sherpur districts (Dhaka province), Bogra district (Rajshahi province), Gaibandha, Kurigram districts (Rangpur province), Sunamganj, Sylhet provinces (Sylhet province)"
2009,Storm,Tropical cyclone,"Cyclone ""Aila""",Bangladesh,"Khulna, Satkhira, Jessore, Bagerhat districts (Khulna province), Patuakhali, Bhola, Barisal, Barguna, Pirojpur, Jhalokati districts (Barisal province), Lakshmipur, Chittagong, Noakhali, Cox's Bazar, Feni, Chandpur districts (Chittagong province)"
2009,Storm,Tropical cyclone,"Cyclone ""Bijli""",Bangladesh,"Banshkhali, Anowara, Sitakunda, Mirsaharai, Sandwip, Patiya, Boalkhali, Satkania, Chandanaish, City Corportaion of Chittagong (CCC) areas (Chittagong district, Chittagong province), Sadar, Ramu, Chakaria, Pekua, Maheshkhali, Kutubdia areas (Cox's Bazar district, Chittagong province), Hatiya area (Noakhali district, Chittagong province), Charfashion area (Bhola district, Barisal province), Pirganj area (Thakurgao district, Rangpur province)"
2010,Storm,Tropical cyclone,,Bangladesh,"Rangpur, Dinajpur, Nilphamari, Lalmonirhat, Kurigram, Gaibandha districts (Rangpur province), Sirajganj, Bogra districts (Rajshahi province)"
2010,Storm,Tropical cyclone,,Bangladesh,Lalmonirhat district (Rangpur province)
2013,Storm,Tropical cyclone,Tropical cyclone Mahasen,Bangladesh,"Patuakhali, Bhola, Barguna districts (Barisal province)"
2015,Storm,Tropical cyclone,Cyclone 'Komen',Bangladesh,"Cox's Bazar, Chittagong, Noakhali, Feni, Bandarban districts (Chittagong province), Patuakhali, Bhola, Barguna districts (Barisla province)"
2016,Storm,Tropical cyclone,Cyclone Roanu,Bangladesh,"Barisal; Noakhali, Lakshmipur, Chandpur (Chittagong); Cox’s Bazar, Bhola, Barguna, Patuakhali"
2017,Storm,Tropical cyclone,Cyclone Mora,Bangladesh,"Swandip, Anwara, Lohogara, Bashkhali, Sitakunda, Mirsarai, Chandanaish, Karnaphuli Thana (Chittagong district); Cohokoria, Teknaf, Moheshkhali, Kutubdia, Pekua, Ramu, Ukhiya, Shah Parir Dwip, Saint Martin’s island (Cox's Bazar district); Rangamati district (All upazillas); Nikonchori (Bandarban district); Bhola district. Khagrachhari, Feni, Noakhali districts"
2019,Storm,Tropical cyclone,Cyclone 'Fani',Bangladesh,"Barguna, Kishoreganj,Noakhali, Laxmipur, Feni, Chandpur, Bhola, Patuakhali, Barishal, Pirozpur, Jhalokathi, Bagherhat, Khulna, Satkhira districts"
2019,Storm,Tropical cyclone,Tropical cyclone 'Bulbul',Bangladesh,"Satkhira, Khulna, Bhola, Bagerhat,Patuakhlai, Barguna, Pirojpur districts"
2020,Storm,Tropical cyclone,Cyclone 'Amphan',Bangladesh,"Cox's Bazar; Satkhira, Jashore, Khulna, Barguna, Bagerhat, Patuakhali, Bhola, Pirojpur districts"
2021,Storm,Tropical cyclone,Cyclone 'Yaas',Bangladesh,"Bhola, Patuakhali, Sathkira, Bagerhat, Barguna, Khulna, Jhalokathi, Barisal and Pirojpur"
1951,Storm,,,Bangladesh,
1961,Storm,,,Bangladesh,
1970,Storm,,,Bangladesh,
1970,Storm,,,Bangladesh,Bay of Bengal districts
1973,Storm,,,Bangladesh,Faridpur district
1973,Storm,,,Bangladesh,
1974,Storm,,,Bangladesh,
1977,Storm,,,Bangladesh,Madaripur
1978,Storm,,,Bangladesh,Bay of Bengal
1978,Storm,,,Bangladesh,Jessore district
1985,Storm,,,Bangladesh,
1986,Storm,,,Bangladesh,"Dacca, Manikganj"
1988,Storm,,,Bangladesh,
1988,Storm,,,Bangladesh,Kushia district
1990,Storm,,,Bangladesh,Golfe du Bengale
1992,Storm,,,Bangladesh,
1992,Storm,,,Bangladesh,North
1993,Storm,,,Bangladesh,North-East
1993,Storm,,,Bangladesh,"Bhola, Barisal districts"
1993,Storm,,,Bangladesh,North Dhaka
1993,Storm,,,Bangladesh,Comilla area
1993,Storm,,,Bangladesh,"Naogaon, Dhaka"
1994,Storm,,,Bangladesh,"Pirojpur, Barguna, Barisal, Patuakhali districts"
1994,Storm,,,Bangladesh,North
1995,Storm,,,Bangladesh,"Cox's Bazar, Teknaf, Barguna, Bagerhat, Manpura, Char Nizam, Hatiya, Sadwip, Bhola, Noakhali, Patuakhali, Chittagong"
1996,Storm,,,Bangladesh,Bay Of Bengal
1996,Storm,,,Bangladesh,Gowriganga River
1997,Storm,,,Bangladesh,Bay Of Bengal Level 1 = Chittagong
1997,Storm,,,Bangladesh,Cox's Bazar (level 2) Level 1 = Chittagong
1998,Storm,,,Bangladesh,Chittagong
1998,Storm,,,Bangladesh,N.A. on the source
1998,Storm,,,Bangladesh,Barisal
1999,Storm,,,Bangladesh,Parbatipur
1999,Storm,,,Bangladesh,"Bhola, Barisal & Patuakhil districts, Level 1 = Barisal Div"
1999,Storm,,,Bangladesh,Bengal Gulf
2000,Storm,,,Bangladesh,"Dhaka, Mymensingh, Tangail, Kishoreganj districts (Dhaka province), Chittagong, Cox's Bazar, Comilla, Chandpur districts (Chittagong province)"
2000,Storm,,,Bangladesh,Chittagong province
2001,Storm,,,Bangladesh,"Sirajganj, Pabna districts (Rajshahi province), Sylhet district (Sylhet province)"
2002,Storm,,,Bangladesh,Cox's Bazar district (Chittagong province)
2002,Storm,,,Bangladesh,Rajshahi district (Rajshahi province)
2003,Storm,,,Bangladesh,Dhaka province
2004,Storm,,,Bangladesh,"Cox's Bazar, Tekhnaf areas (Cox's Bazar district, Chittagong province)"
2004,Storm,,,Bangladesh,Sunamganj district (Sylhet province)
2005,Storm,,,Bangladesh,"Lakshmipur, Cox's Bazar districts (Chittagong province), Rajbari district (Dhaka province)"
2005,Storm,,,Bangladesh,Pabna district (Rajshahi province)
2005,Storm,,,Bangladesh,"Rangpur, Dinadjpur districts (Rangpur province)"
2005,Storm,,,Bangladesh,Cox's Bazar district (Chittagong province)
2005,Storm,,,Bangladesh,"Barisal, Chittagong, Khulna provinces"
2006,Storm,,,Bangladesh,"Rajshahi, Khulna provinces"
1955,Storm,Tropical cyclone,Janet,Barbados,
1980,Storm,Tropical cyclone,Allen,Barbados,
1987,Storm,Tropical cyclone,Emily,Barbados,
1995,Storm,Tropical cyclone,Marylin,Barbados,
2002,Storm,Tropical cyclone,Lili,Barbados,"St. Andrew, St. George, St. James, St. John, St. Joseph, St. Lucy, St. Michael, St. Peter, St. Philip, St. Thomas, Christ Church provinces"
2004,Storm,Tropical cyclone,Ivan,Barbados,"St. Andrew, St. George, St. James, St. John, St. Joseph, St. Lucy, St. Michael, St. Peter, St. Philip, St. Thomas, Christ Church provinces"
2010,Storm,Tropical cyclone,Hurricane Tomas,Barbados,"St. John, St. Andrew, St. Joseph, St. Michael, St. George provinces"
2017,Storm,Tropical cyclone,Hurricane 'Irma',Barbados,"St. David's Christ Church, Weston St. James, Cattlewash St Joseph"
2021,Storm,Tropical cyclone,Hurricane 'Elsa',Barbados,
2007,Storm,Extra-tropical storm,Kyrill,Belarus,No Data from sources (all provinces of Belarus have been selected)
1997,Storm,Tropical cyclone,,Belarus,"Gantsevici, Pinsk, Luninets, Drogitchin, Ivatsevichi, Ivanovo, Lyakhovichi districts (Brest region), minsk, Stolbtsy, Kopyl, Nesvizh, Uzda, Kletsk, Volozhin, Molodetchno, Smolevitchi districts Borisov, Zhodino cities (Minsk region)"
1966,Storm,Convective storm,,Belgium,"Nivelle, Bruxelles"
1967,Storm,Convective storm,,Belgium,"Oostmalle, Ypres region"
1982,Storm,Convective storm,,Belgium,"Leglise (Bouillon, Libramont region)"
1984,Storm,Convective storm,,Belgium,
1985,Storm,Convective storm,,Belgium,
1999,Storm,Convective storm,,Belgium,Tournai
2010,Storm,Convective storm,,Belgium,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces"
2011,Storm,Convective storm,,Belgium,"Kiewit village (Limburg district, Vlaams Gewest province)"
2014,Storm,Convective storm,,Belgium,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces"
2016,Storm,Convective storm,,Belgium,"Manage village (Mons region, Hainaut district, Region wallonne province), Jodoigne city (Brabant wallon district, Region wallonne province), Brussels airport, Atomium monument (Area without administrative 2nd division, Region de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewes province)"
2021,Storm,Convective storm,,Belgium,"Dinant, Namur"
1998,Storm,Extra-tropical storm,"Cilly, Desiree, Fanny",Belgium,
1999,Storm,Extra-tropical storm,Lothar,Belgium,
2002,Storm,Extra-tropical storm,Jeannet,Belgium,Antwerpen district (Vlaams Gewest province)
2007,Storm,Extra-tropical storm,Kyrill,Belgium,"Ambresin village (Liege district, Region wallonne province), Hal city (Vlaams-Brabant district, Vlaams Gewest) ; Vlaams Gewest, Region walonne, Region de Bruxelles-Capitale provinces"
2008,Storm,Extra-tropical storm,Emma,Belgium,"Region de Bruxelles-Capitale, Region wallonne,Vlaams Gewest provinces "
2010,Storm,Extra-tropical storm,Xynthia,Belgium,"Jodoigne city (Brabant wallon district, Region wallonne province) ; Region de Bruxelles-Capitale, Vlaams Gewest, Region walonne provinces"
2013,Storm,Extra-tropical storm,Storm Xaver,Belgium,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces"
2013,Storm,Extra-tropical storm,Storm Dirk,Belgium,"Region de Bruxelles-Capitale, Vlaams Gewest, Region wallonne provinces"
2018,Storm,Extra-tropical storm,'Friederike' (David),Belgium,Grez-Doiceau
2020,Storm,Extra-tropical storm,Storm 'Ciara' (Sabine),Belgium,
1930,Storm,,,Belgium,Meuse Valley
1972,Storm,,,Belgium,
1976,Storm,,,Belgium,Ruisbroek
1990,Storm,,Daria,Belgium,
1990,Storm,,Herta,Belgium,
1990,Storm,,Judith,Belgium,
1990,Storm,,Ottilie and Polly,Belgium,
1990,Storm,,Vivian,Belgium,
1990,Storm,,Wiebke,Belgium,
1995,Storm,,"Thalia, Urania, Valeska, Wilma",Belgium,"Dinant, Liege regions"
1931,Storm,Tropical cyclone,,Belize,Belize city
1955,Storm,Tropical cyclone,Janet,Belize,Corozal area
1961,Storm,Tropical cyclone,Hattie,Belize,Belize city other towns
1974,Storm,Tropical cyclone,Carmen & Fifi,Belize,"Coast, Southern"
1978,Storm,Tropical cyclone,Greta,Belize,"South, Central coasts"
1998,Storm,Tropical cyclone,Mitch,Belize,
2000,Storm,Tropical cyclone,Keith,Belize,"San Pedro and Belize cities, Cay Caulker and Ambergris Caye islands (Belize province), Corozal, Cayo, Orange Walk provinces"
2001,Storm,Tropical cyclone,Iris,Belize,"Toledo, Stann Creek provinces"
2001,Storm,Tropical cyclone,Chantal,Belize,"Belize, Corozal, Orange Walk provinces"
2005,Storm,Tropical cyclone,"Hurricane ""Wilma""",Belize,"Belize, Cayo, Corozal, Orange Walk, Stann Creek, Toledo provinces"
2005,Storm,Tropical cyclone,Gamma,Belize,"Belize, Cayo, Corozal, Orange Walk, Stann Creek, Toledo provinces"
2007,Storm,Tropical cyclone,Dean,Belize,"Corozal, Sarteneja, Consejo cities (Corazal province)"
2008,Storm,Tropical cyclone,Arthur,Belize,"Corozal, Orange Walk, Stann Creek provinces"
2010,Storm,Tropical cyclone,Tropical storm Matthew,Belize,"Toledo, Stann Creek provinces"
2016,Storm,Tropical cyclone,Tropical storm 'Earl',Belize,"San Pedro, Caye Caulker, Belize city, Ladyville, (Belize province), Orange Walk province, Belmopan (Cayo province)"
2020,Storm,Tropical cyclone,Hurricane 'Eta',Belize,"Cayo, Belize, Stann Creek, and Toledo districts"
2009,Storm,Convective storm,,Benin,"Challa Ogoï area (Ouesse district, Collines province)"
1986,Storm,Convective storm,,Bermuda,South East
1948,Storm,Tropical cyclone,,Bermuda,
1987,Storm,Tropical cyclone,Emily,Bermuda,
1989,Storm,Tropical cyclone,Dean,Bermuda,
2003,Storm,Tropical cyclone,Fabian,Bermuda,
1985,Storm,,,Bermuda,South East
1994,Storm,Tropical cyclone,,Bhutan,
2009,Storm,Tropical cyclone,"Cyclone ""Aila""",Bhutan,"Chhukha, Dagana, Gasa, Haa, Paro, Punakha, Samtse, Thimphu, Tsirang, Wangduephodrang provinces"
2002,Storm,Convective storm,,Bolivia (Plurinational State of),"Sur Lipez, Nor Lipez, Enrique Baldivieso, Antonio Quijarro districts (Potosi province)"
2008,Storm,Convective storm,,Bolivia (Plurinational State of),"San Lorenzo town (Mendez district, Tarija province), Uriondo town (Avilez district, Tarija province), Cercado district (Tarija province)"
2005,Storm,Convective storm,,Bosnia and Herzegovina,"Knezevo municipality (Srednjebosanski district, Federacija Bosne I Hercegovine province), Piskavica village (Banja-Luka district, Republika Srpska province)"
1999,Storm,,,Bosnia and Herzegovina,"Mostar, Capljina, Citluk, Sarajevo, Trebinje, Herzegovina-Neretva"
2009,Storm,Convective storm,,Botswana,Mahalapye town (Central province)
1980,Storm,Convective storm,,Brazil,Irati town
1984,Storm,Convective storm,,Brazil,Maravilha
1985,Storm,Convective storm,,Brazil,"Itabirinha De Mantena, Ipatinga, Teofilo Otoni (Minas Gerais state)"
1994,Storm,Convective storm,,Brazil,Sao Paulo
1994,Storm,Convective storm,,Brazil,Sao Paulo
2001,Storm,Convective storm,,Brazil,"Santa Catarina, Rio Grande do Sul, Sao Paulo, Parana provinces"
2005,Storm,Convective storm,,Brazil,Criciuma district (Santa Catarina province)
2009,Storm,Convective storm,,Brazil,"Sao Paulo, Santa Catarina provinces"
2013,Storm,Convective storm,,Brazil,"Taquarituba town (Taquarituba district, Sao Paulo province), Santa Catarina province"
2015,Storm,Convective storm,,Brazil,Xanxere (Santa Catarina)
2020,Storm,Convective storm,,Brazil,"Santa Catarina state; Iraí, Cacique Doble, Barracão, Vacaria and Capão Bonito do Sul (Rio Grande do Sul State); Parana"
2008,Storm,Extra-tropical storm,,Brazil,"Santa Catarina state, Rio Grande do Sul provinces"
2004,Storm,Tropical cyclone,Catarina,Brazil,"Torres district (Rio Grande do Sul province), Ararangua district (Santa Catarina province)"
1949,Storm,,,Brazil,
1959,Storm,,,Brazil,
1966,Storm,,,Brazil,
1977,Storm,,,Brazil," Aracaju, Sergipe"
1982,Storm,,,Brazil,Parana state
1989,Storm,,,Brazil,Ivinhema and Southwestern
1997,Storm,,,Brazil,Parana State
1981,Storm,Convective storm,,Bulgaria,North-East region
1993,Storm,Convective storm,,Bulgaria,"Silista, Roussa, Plovdiv"
1999,Storm,Convective storm,,Bulgaria,Zhultucha
2005,Storm,Convective storm,,Bulgaria,"Silistra, Dobrich, Sumen, Ruse, Varna, Burgas, Kardzhali, Stara Zagora provinces"
2014,Storm,Convective storm,,Bulgaria,Sofia-city province
2001,Storm,,,Bulgaria,"Shumen, Dobricht, Stara Zagora, Sofia provinces"
1999,Storm,Convective storm,,Burundi,Kayanza Prov
2010,Storm,Convective storm,,Burundi,Rumonge district (Bururi province)
2011,Storm,Convective storm,,Burundi,Nyabikere district (Karuzi province)
2020,Storm,Convective storm,,Burundi,"Gitega, Ruyigi, Bujumbura Mairie, Rumonge provinces."
2004,Storm,,,Burundi,Mpanda district (Bubanza province)
2004,Storm,,,Burundi,Kinama district (Bujumbura Mairie province)
2006,Storm,,,Burundi,"Gatumba area (Mutimbuzi district, Bujumbura Rural province)"
1982,Storm,Tropical cyclone,Beryl,Cabo Verde,Brava Isl.
1984,Storm,Tropical cyclone,Fran,Cabo Verde,"Santa Antao, Sao Tiag"
2015,Storm,Tropical cyclone,Hurricane 'Fred',Cabo Verde,"Boa Vista, Brava, Cima, Fogo, Ilheu Branco, Ilheu Raso, Maio, Rombo, Sal, Santa Luzia, Santiago, Santo Antao, Sao Nicolau, Sao Vicente provinces"
1997,Storm,Tropical cyclone,Linda,Cambodia,
2009,Storm,Tropical cyclone,"Tropical storm ""Ondoy"" (Ketsana)",Cambodia,"Kampong Thom, Kratie, Mondul Kiri, Preah Vihear, Ratanak Kiri, Stung Treng provinces"
2009,Storm,Tropical cyclone,"Tropical storm ""Mirinae"" (Santi)",Cambodia,Kaoh Nheaek district (Mondul Kiri province)
2015,Storm,Tropical cyclone,Cyclone Vamco,Cambodia,Battambang province
2020,Storm,Tropical cyclone,Tropical storm Linfa,Cambodia,"Pursat, Battambang, Pailin, Kampong Speu, Kampong Chhnang, Banteay Meanchey, Kampong Thom, Phnom Penh, Kandal, Sway Rieng, Stung Treng, Takao, Siem Reap, Preah Videar, Oddar Meanchey Provinces. "
2020,Storm,Tropical cyclone,Tropical storm 'Noul' (Leon),Cambodia,"Battambang, Preah Sihanouk and Koh Kong Provinces. "
1912,Storm,Convective storm,,Canada,"Regina, Saskatchewan"
1950,Storm,Convective storm,,Canada,Regina
1959,Storm,Convective storm,,Canada,Newfoundland
1966,Storm,Convective storm,,Canada,Winnipeg (Manitoba)
1971,Storm,Convective storm,,Canada,Montreal (Quebec)
1981,Storm,Convective storm,,Canada,"Calgary, Alberta"
1985,Storm,Convective storm,,Canada,Ontario Central
1987,Storm,Convective storm,,Canada,"Edmonton, Alberta"
1991,Storm,Convective storm,,Canada,Calgary (Alberta)
1994,Storm,Convective storm,,Canada,Manitoba
1994,Storm,Convective storm,,Canada,Near Otawa
